pdb,ligand_file,chembl_id,tanimoto_index
3udh,3udh_ligand_similar_836,CHEMBL29427,0.582734
3udh,2vkm_ligand_similar_175,CHEMBL397715,0.699301
3udh,3udh_ligand_similar_269,CHEMBL1705517,0.682927
3udh,2vkm_ligand_similar_260,CHEMBL344856,0.668605
3udh,3udh_ligand_similar_537,CHEMBL2007288,0.642857
3udh,3udh_ligand_similar_213,CHEMBL2362764,0.695652
3udh,2vkm_ligand_similar_495,CHEMBL1515220,0.628049
3udh,2vkm_ligand_similar_122,CHEMBL4103058,0.736842
3udh,2vkm_ligand_similar_498,CHEMBL583698,0.62766
3udh,4gid_ligand_similar_146,CHEMBL1081217,0.640288
3udh,2vkm_ligand_similar_148,CHEMBL533818,0.716981
3udh,3udh_ligand_similar_605,CHEMBL377775,0.635762
3udh,3udh_ligand_similar_107,CHEMBL3817877,0.740385
3udh,3udh_ligand_similar_393,CHEMBL258012,0.661157
3udh,3udh_ligand_similar_618,CHEMBL1480965,0.634921
3udh,3rsx_ligand_similar_14,CHEMBL68185,0.659574
3udh,3udh_ligand_similar_559,CHEMBL3441579,0.640351
3udh,3udh_ligand_similar_936,CHEMBL2381488,0.612613
3udh,3udh_ligand_similar_958,CHEMBL3233429,0.611111
3udh,3udh_ligand_similar_1070,CHEMBL343507,0.604478
3udh,3udh_ligand_similar_747,CHEMBL2381491,0.623853
3udh,3udh_ligand_similar_975,CHEMBL369877,0.610619
3udh,2vkm_ligand_similar_167,CHEMBL555916,0.708995
3udh,2vkm_ligand_similar_228,CHEMBL264322,0.677083
3udh,4djv_ligand_similar_86,CHEMBL3109550,0.65
3udh,3udh_ligand_similar_368,CHEMBL60773,0.666667
3udh,2vkm_ligand_similar_239,CHEMBL546193,0.674286
3udh,2vkm_ligand_similar_587,CHEMBL529624,0.611399
3udh,2vkm_ligand_similar_144,CHEMBL541739,0.72043
3udh,2vkm_ligand_similar_75,CHEMBL4079215,0.771429
3udh,3udh_ligand_similar_885,CHEMBL4095700,0.614815
3udh,2vkm_ligand_similar_341,CHEMBL455292,0.655556
3udh,2vkm_ligand_similar_594,CHEMBL399276,0.610169
3udh,3udh_ligand_similar_389,CHEMBL2142531,0.661157
3udh,3udh_ligand_similar_1071,CHEMBL319587,0.604478
3udh,4djv_ligand_similar_49,CHEMBL3109521,0.679245
3udh,4djv_ligand_similar_88,CHEMBL3109522,0.649007
3udh,4djv_ligand_similar_13,CHEMBL3109529,0.773913
3udh,4djv_ligand_similar_33,CHEMBL3109524,0.705882
3udh,2vkm_ligand_similar_53,CHEMBL202057,0.792208
3udh,3udh_ligand_similar_968,CHEMBL1559004,0.610687
3udh,4djv_ligand_similar_62,CHEMBL3109542,0.671642
3udh,4djv_ligand_similar_54,CHEMBL3109546,0.676692
3udh,3udh_ligand_similar_888,CHEMBL1351228,0.614679
3udh,3udh_ligand_similar_1063,CHEMBL1881446,0.604478
3udh,3udh_ligand_similar_583,CHEMBL482445,0.638298
3udh,4djv_ligand_similar_16,CHEMBL3109530,0.75
3udh,4djv_ligand_similar_77,CHEMBL3109533,0.655738
3udh,4djv_ligand_similar_42,CHEMBL3109538,0.689655
3udh,2vkm_ligand_similar_541,CHEMBL263405,0.618421
3udh,3udh_ligand_similar_1084,CHEMBL2333874,0.603774
3udh,3udh_ligand_similar_632,CHEMBL3304165,0.633333
3udh,4djv_ligand_similar_112,CHEMBL3913482,0.609929
3udh,2vkm_ligand_similar_510,CHEMBL587588,0.624339
3udh,3udh_ligand_similar_1110,CHEMBL3304170,0.603175
3udh,3udh_ligand_similar_46,CHEMBL1975896,0.792079
3udh,3udh_ligand_similar_369,CHEMBL514515,0.664122
3udh,3udh_ligand_similar_518,CHEMBL3274622,0.646018
3udh,3udh_ligand_similar_110,CHEMBL3274624,0.737288
3udh,3udh_ligand_similar_20,CHEMBL3274623,0.836538
3udh,3udh_ligand_similar_585,CHEMBL3470561,0.637931
3udh,2vkm_ligand_similar_357,CHEMBL3264812,0.653595
3udh,2vkm_ligand_similar_67,CHEMBL3264811,0.78
3udh,3udh_ligand_similar_966,CHEMBL1887172,0.610687
3udh,2vkm_ligand_similar_367,CHEMBL587140,0.651934
3udh,3udh_ligand_similar_739,CHEMBL3585373,0.624
3udh,2vkm_ligand_similar_72,CHEMBL3264806,0.776316
3udh,3udh_ligand_similar_842,CHEMBL1562259,0.617391
3udh,3rsx_ligand_similar_37,CHEMBL1718556,0.604167
3udh,3udh_ligand_similar_896,CHEMBL3915200,0.614173
3udh,2vkm_ligand_similar_349,CHEMBL531058,0.655556
3udh,2vkm_ligand_similar_14,CHEMBL162970,0.863946
3udh,4gid_ligand_similar_222,CHEMBL4064628,0.6125
3udh,3udh_ligand_similar_486,CHEMBL556448,0.648276
3udh,3udh_ligand_similar_724,CHEMBL1552109,0.625
3udh,3udh_ligand_similar_715,CHEMBL444620,0.625899
3udh,3udh_ligand_similar_321,CHEMBL1243110,0.672414
3udh,2vkm_ligand_similar_507,CHEMBL548720,0.624365
3udh,3udh_ligand_similar_1133,CHEMBL223001,0.601695
3udh,3udh_ligand_similar_685,CHEMBL1440748,0.628319
3udh,4gid_ligand_similar_140,CHEMBL304897,0.644068
3udh,3udh_ligand_similar_130,CHEMBL1530784,0.726415
3udh,3udh_ligand_similar_600,CHEMBL2064158,0.637037
3udh,3udh_ligand_similar_575,CHEMBL198099,0.639706
3udh,3udh_ligand_similar_694,CHEMBL2064140,0.627737
3udh,3udh_ligand_similar_15,CHEMBL2063292,0.857143
3udh,3udh_ligand_similar_252,CHEMBL2064145,0.688
3udh,2vkm_ligand_similar_285,CHEMBL230190,0.666667
3udh,4gid_ligand_similar_191,CHEMBL474045,0.619718
3udh,2vkm_ligand_similar_458,CHEMBL214963,0.634731
3udh,3udh_ligand_similar_510,CHEMBL2064130,0.646617
3udh,3udh_ligand_similar_140,CHEMBL1643349,0.71875
3udh,3udh_ligand_similar_221,CHEMBL4066768,0.693694
3udh,3udh_ligand_similar_227,CHEMBL3551607,0.693548
3udh,4gid_ligand_similar_166,CHEMBL3400770,0.630573
3udh,4djv_ligand_similar_24,CHEMBL3947701,0.725806
3udh,2vkm_ligand_similar_569,CHEMBL2334393,0.612676
3udh,2vkm_ligand_similar_319,CHEMBL532863,0.659218
3udh,3udh_ligand_similar_338,CHEMBL261316,0.671329
3udh,3udh_ligand_similar_776,CHEMBL1609826,0.622047
3udh,2vkm_ligand_similar_123,CHEMBL4078781,0.736842
3udh,3udh_ligand_similar_425,CHEMBL3476744,0.655738
3udh,3udh_ligand_similar_784,CHEMBL224398,0.622047
3udh,2vkm_ligand_similar_634,CHEMBL2334385,0.604167
3udh,3udh_ligand_similar_855,CHEMBL187787,0.616667
3udh,3udh_ligand_similar_635,CHEMBL1900697,0.632812
3udh,3udh_ligand_similar_532,CHEMBL259453,0.644295
3udh,2vkm_ligand_similar_508,CHEMBL399656,0.624365
3udh,3udh_ligand_similar_32,CHEMBL1370026,0.808081
3udh,3udh_ligand_similar_475,CHEMBL1363721,0.65
4wiv,4ogj_ligand_similar_5,CHEMBL1978099,0.684524
4wiv,3u5j_ligand_similar_364,CHEMBL285035,0.605839
4wiv,3p5o_ligand_similar_280,CHEMBL128630,0.610108
4wiv,4lzs_ligand_similar_129,CHEMBL1391702,0.654545
4wiv,4lzs_ligand_similar_137,CHEMBL1882626,0.65
4wiv,3u5j_ligand_similar_208,CHEMBL129849,0.725738
4wiv,4lzs_ligand_similar_78,CHEMBL1475197,0.696429
4wiv,4lzs_ligand_similar_158,CHEMBL1535341,0.632
4wiv,3p5o_ligand_similar_106,CHEMBL160254,0.683824
4wiv,4ogj_ligand_similar_35,CHEMBL3815093,0.60479
4wiv,3p5o_ligand_similar_80,CHEMBL334779,0.699219
4wiv,3u5j_ligand_similar_252,CHEMBL3248665,0.690821
4wiv,3u5j_ligand_similar_218,CHEMBL3248664,0.718593
4wiv,3u5j_ligand_similar_290,CHEMBL3248667,0.66
4wiv,4lzs_ligand_similar_154,CHEMBL3786456,0.634483
4wiv,3u5j_ligand_similar_359,CHEMBL3248669,0.599099
4wiv,4lzs_ligand_similar_63,CHEMBL1538858,0.717742
4wiv,3u5j_ligand_similar_204,CHEMBL3248668,0.73
4wiv,3p5o_ligand_similar_297,CHEMBL3246349,0.603571
4wiv,3u5j_ligand_similar_343,CHEMBL33139,0.617978
4wiv,3u5j_ligand_similar_316,CHEMBL1880219,0.63745
4wiv,3u5j_ligand_similar_341,CHEMBL325802,0.62
4wiv,3p5o_ligand_similar_48,CHEMBL3900452,0.720779
4wiv,3p5o_ligand_similar_47,CHEMBL128643,0.721116
4wiv,4lzs_ligand_similar_98,CHEMBL1331875,0.679389
4wiv,3p5o_ligand_similar_42,CHEMBL159003,0.727642
4wiv,3u5j_ligand_similar_276,CHEMBL433034,0.668033
4wiv,3p5o_ligand_similar_214,CHEMBL3912420,0.636364
4wiv,4ogj_ligand_similar_1,CHEMBL1287853,1
4wiv,3u5j_ligand_similar_160,CHEMBL3246351,0.773756
4wiv,4lzs_ligand_similar_56,CHEMBL1733987,0.723577
4wiv,3p5o_ligand_similar_115,CHEMBL3892997,0.677711
4wiv,3p5o_ligand_similar_6,CHEMBL1958347,0.938776
4wiv,3p5o_ligand_similar_188,CHEMBL4077038,0.648734
4wiv,3u5j_ligand_similar_114,CHEMBL1958343,0.823529
4wiv,3p5o_ligand_similar_228,CHEMBL1958345,0.631387
4wiv,3p5o_ligand_similar_60,CHEMBL3979024,0.710611
4wiv,4lzs_ligand_similar_144,CHEMBL1353694,0.647541
4wiv,3u5j_ligand_similar_306,CHEMBL3248681,0.647577
4wiv,3p5o_ligand_similar_219,CHEMBL3936300,0.634069
4wiv,3p5o_ligand_similar_100,CHEMBL1958340,0.686508
4wiv,3p5o_ligand_similar_147,CHEMBL277310,0.664207
4wiv,3p5o_ligand_similar_208,CHEMBL1453384,0.640449
4wiv,3u5j_ligand_similar_206,CHEMBL130727,0.72766
4wiv,3p5o_ligand_similar_205,CHEMBL128424,0.640927
4wiv,4lzs_ligand_similar_18,CHEMBL1878372,0.787611
4wiv,3u5j_ligand_similar_236,CHEMBL3248670,0.701923
4wiv,3u5j_ligand_similar_338,CHEMBL3248672,0.621495
4wiv,3u5j_ligand_similar_258,CHEMBL3248671,0.685446
4wiv,3p5o_ligand_similar_52,CHEMBL130736,0.714286
4wiv,3u5j_ligand_similar_279,CHEMBL3248674,0.665158
4wiv,3u5j_ligand_similar_301,CHEMBL3248675,0.650442
4wiv,3p5o_ligand_similar_194,CHEMBL3246257,0.643939
4wiv,3u5j_ligand_similar_261,CHEMBL341091,0.684
4wiv,4lzs_ligand_similar_152,CHEMBL1570020,0.635714
4wiv,3p5o_ligand_similar_138,CHEMBL3246317,0.669323
4wiv,4ogj_ligand_similar_27,CHEMBL101473,0.616883
4wiv,4lzs_ligand_similar_173,CHEMBL1170113,0.623077
4wiv,3p5o_ligand_similar_273,CHEMBL20033,0.612245
4wiv,3u5j_ligand_similar_362,CHEMBL53072,0.606299
4wiv,3u5j_ligand_similar_194,CHEMBL1617674,0.738197
4wiv,3p5o_ligand_similar_38,CHEMBL3246320,0.730769
4wiv,3p5o_ligand_similar_216,CHEMBL3246324,0.635088
4wiv,3u5j_ligand_similar_349,CHEMBL32389,0.613383
4wiv,4lzs_ligand_similar_68,CHEMBL2140482,0.706349
4wiv,4lzs_ligand_similar_104,CHEMBL1366816,0.674242
4wiv,3u5j_ligand_similar_152,CHEMBL3246308,0.781818
4wiv,3p5o_ligand_similar_245,CHEMBL3246309,0.625468
4wiv,3p5o_ligand_similar_185,CHEMBL129535,0.650558
4wiv,3u5j_ligand_similar_170,CHEMBL129898,0.764444
4wiv,4lzs_ligand_similar_155,CHEMBL1545335,0.634146
4wiv,3u5j_ligand_similar_355,CHEMBL320277,0.611111
4wiv,3p5o_ligand_similar_1,CHEMBL2153435,1
4wiv,4lzs_ligand_similar_32,CHEMBL1376858,0.773913
4wiv,4lzs_ligand_similar_202,CHEMBL1558274,0.608108
4wiv,3p5o_ligand_similar_283,CHEMBL2153434,0.609929
4wiv,3p5o_ligand_similar_301,CHEMBL2105523,0.601449
4wiv,3p5o_ligand_similar_175,CHEMBL3246310,0.653696
4wiv,4lzs_ligand_similar_143,CHEMBL1349383,0.647541
4wiv,3p5o_ligand_similar_222,CHEMBL3246312,0.633205
4wiv,4lzs_ligand_similar_66,CHEMBL1385244,0.707692
4wiv,3u5j_ligand_similar_299,CHEMBL354217,0.651639
4wiv,3u5j_ligand_similar_337,CHEMBL430919,0.622642
4wiv,3p5o_ligand_similar_129,CHEMBL3246315,0.67451
4wiv,3p5o_ligand_similar_206,CHEMBL2430870,0.640845
4wiv,4lzs_ligand_similar_126,CHEMBL1588803,0.655462
4wiv,4lzs_ligand_similar_94,CHEMBL1499386,0.683761
4wiv,4lzs_ligand_similar_138,CHEMBL1711645,0.65
4wiv,3p5o_ligand_similar_181,CHEMBL1730249,0.652174
4wiv,3p5o_ligand_similar_264,CHEMBL3246340,0.615658
4wiv,3p5o_ligand_similar_89,CHEMBL1402876,0.694118
4wiv,3p5o_ligand_similar_247,CHEMBL3246341,0.624549
4wiv,3p5o_ligand_similar_288,CHEMBL3246344,0.607018
4wiv,3u5j_ligand_similar_235,CHEMBL1626451,0.702041
4wiv,3p5o_ligand_similar_281,CHEMBL3246345,0.609929
4wiv,3u5j_ligand_similar_210,CHEMBL3246347,0.722727
4wiv,3p5o_ligand_similar_276,CHEMBL3922243,0.610942
4wiv,4lzs_ligand_similar_93,CHEMBL1304050,0.684211
4wiv,3p5o_ligand_similar_122,CHEMBL3246329,0.67623
4wiv,3p5o_ligand_similar_300,CHEMBL341170,0.602041
4wiv,3p5o_ligand_similar_164,CHEMBL341290,0.657895
4wiv,3p5o_ligand_similar_9,CHEMBL2430881,0.897959
4wiv,3p5o_ligand_similar_112,CHEMBL2430885,0.680451
4wiv,3p5o_ligand_similar_17,CHEMBL2430883,0.873016
4wiv,4lzs_ligand_similar_204,CHEMBL1393089,0.605839
4wiv,3p5o_ligand_similar_8,CHEMBL2430877,0.900763
4wiv,3p5o_ligand_similar_14,CHEMBL2430876,0.877323
4wiv,3p5o_ligand_similar_3,CHEMBL2430879,0.983471
4wiv,4lzs_ligand_similar_43,CHEMBL1351239,0.754098
4wiv,3p5o_ligand_similar_74,CHEMBL3246330,0.703252
4wiv,3p5o_ligand_similar_218,CHEMBL3246331,0.634615
4wiv,3p5o_ligand_similar_204,CHEMBL3246332,0.640927
4wiv,3p5o_ligand_similar_287,CHEMBL1624042,0.608108
4wiv,3p5o_ligand_similar_270,CHEMBL3246333,0.612903
4wiv,3u5j_ligand_similar_363,CHEMBL279664,0.605948
4wiv,3p5o_ligand_similar_302,CHEMBL3246334,0.601399
4wiv,3p5o_ligand_similar_269,CHEMBL3246336,0.612903
4wiv,3u5j_ligand_similar_357,CHEMBL286762,0.608856
4wiv,3p5o_ligand_similar_67,CHEMBL3786728,0.707006
4wiv,4ogj_ligand_similar_16,CHEMBL3813871,0.63522
4wiv,4lzs_ligand_similar_135,CHEMBL1548934,0.650407
4wiv,3p5o_ligand_similar_213,CHEMBL20591,0.636667
4wiv,4lzs_ligand_similar_2,CHEMBL1324825,0.864078
4wiv,3p5o_ligand_similar_223,CHEMBL157475,0.632727
4wiv,3u5j_ligand_similar_269,CHEMBL2106922,0.675325
4wiv,3u5j_ligand_similar_166,CHEMBL171775,0.768116
4wiv,4lzs_ligand_similar_25,CHEMBL1582170,0.780702
4wiv,4lzs_ligand_similar_42,CHEMBL1333771,0.760684
4wiv,3u5j_ligand_similar_330,CHEMBL32327,0.627376
4wiv,3p5o_ligand_similar_184,CHEMBL4094346,0.650704
4wiv,4lzs_ligand_similar_168,CHEMBL1572256,0.625
4wiv,3p5o_ligand_similar_167,CHEMBL3771240,0.657051
4wiv,3p5o_ligand_similar_192,CHEMBL3889858,0.64557
4wiv,4lzs_ligand_similar_128,CHEMBL1874152,0.655462
4wiv,3p5o_ligand_similar_154,CHEMBL301331,0.660959
4wiv,4lzs_ligand_similar_95,CHEMBL1584100,0.681481
4wiv,4lzs_ligand_similar_114,CHEMBL1478052,0.664179
4wiv,4lzs_ligand_similar_37,CHEMBL1600592,0.760684
4wiv,3u5j_ligand_similar_296,CHEMBL32479,0.657371
4wiv,4lzs_ligand_similar_151,CHEMBL1718638,0.635714
4wiv,4lzs_ligand_similar_118,CHEMBL1354029,0.663866
4wiv,4lzs_ligand_similar_205,CHEMBL1482783,0.605442
4wiv,3p5o_ligand_similar_243,CHEMBL283152,0.626263
4wiv,4lzs_ligand_similar_187,CHEMBL1482658,0.614173
4wiv,3p5o_ligand_similar_278,CHEMBL3771207,0.610759
4wiv,3p5o_ligand_similar_236,CHEMBL3771209,0.62987
4wiv,3p5o_ligand_similar_130,CHEMBL339844,0.67451
4wiv,3p5o_ligand_similar_217,CHEMBL1360931,0.634686
4wiv,4lzs_ligand_similar_15,CHEMBL1877208,0.794643
4wiv,4lzs_ligand_similar_52,CHEMBL1354039,0.735537
4wiv,3p5o_ligand_similar_126,CHEMBL421906,0.675676
4wiv,3p5o_ligand_similar_173,CHEMBL1468243,0.654762
4wiv,3p5o_ligand_similar_113,CHEMBL336347,0.680162
4wiv,3u5j_ligand_similar_207,CHEMBL129909,0.72766
4wiv,4lzs_ligand_similar_39,CHEMBL1508240,0.760684
4wiv,3p5o_ligand_similar_81,CHEMBL336106,0.698842
4wiv,4lzs_ligand_similar_198,CHEMBL1716599,0.609375
4wiv,4lzs_ligand_similar_41,CHEMBL1377322,0.760684
4wiv,4ogj_ligand_similar_15,CHEMBL3814923,0.637931
4wiv,4lzs_ligand_similar_73,CHEMBL1415407,0.706349
4wiv,3p5o_ligand_similar_170,CHEMBL475204,0.656371
4wiv,3p5o_ligand_similar_91,CHEMBL17026,0.692884
4wiv,4lzs_ligand_similar_206,CHEMBL1482477,0.605263
4wiv,3u5j_ligand_similar_361,CHEMBL33857,0.606618
4wiv,4lzs_ligand_similar_177,CHEMBL1449649,0.620155
4wiv,4ogj_ligand_similar_37,CHEMBL477611,0.601227
4wiv,3p5o_ligand_similar_76,CHEMBL1195806,0.700389
4wiv,4lzs_ligand_similar_102,CHEMBL3774426,0.674242
4wiv,4lzs_ligand_similar_171,CHEMBL1321594,0.624
4wiv,4lzs_ligand_similar_80,CHEMBL1702066,0.692308
4wiv,4lzs_ligand_similar_180,CHEMBL1585117,0.618056
4wiv,4lzs_ligand_similar_88,CHEMBL1366303,0.686567
4wiv,3p5o_ligand_similar_286,CHEMBL3786404,0.60815
4wiv,3p5o_ligand_similar_90,CHEMBL3276905,0.692884
4wiv,4lzs_ligand_similar_119,CHEMBL348753,0.663551
4wiv,3u5j_ligand_similar_237,CHEMBL3276908,0.701195
4wiv,3p5o_ligand_similar_162,CHEMBL3276909,0.659091
4wiv,4lzs_ligand_similar_149,CHEMBL1878109,0.637097
4wiv,3p5o_ligand_similar_15,CHEMBL3771130,0.876494
4wiv,4ogj_ligand_similar_33,CHEMBL589230,0.606936
4wiv,3u5j_ligand_similar_367,CHEMBL284280,0.60219
4wiv,3p5o_ligand_similar_132,CHEMBL3276903,0.671587
4wiv,3p5o_ligand_similar_39,CHEMBL16079,0.730469
4wiv,3p5o_ligand_similar_251,CHEMBL3771247,0.622291
4wiv,3u5j_ligand_similar_311,CHEMBL20325,0.642276
4wiv,3p5o_ligand_similar_97,CHEMBL1178220,0.688406
4wiv,4lzs_ligand_similar_9,CHEMBL1472660,0.814159
4wiv,4lzs_ligand_similar_85,CHEMBL1518347,0.686957
4wiv,4ogj_ligand_similar_19,CHEMBL591642,0.633721
4wiv,4lzs_ligand_similar_45,CHEMBL3785545,0.747967
4wiv,4lzs_ligand_similar_90,CHEMBL1458351,0.684615
4wiv,3p5o_ligand_similar_127,CHEMBL3276910,0.675373
4wiv,3p5o_ligand_similar_220,CHEMBL128626,0.633588
4wiv,4lzs_ligand_similar_57,CHEMBL1577640,0.723577
4wiv,4lzs_ligand_similar_108,CHEMBL3774892,0.669173
4wiv,3u5j_ligand_similar_243,CHEMBL416483,0.697368
4wiv,3p5o_ligand_similar_226,CHEMBL20344,0.632143
4wiv,4lzs_ligand_similar_27,CHEMBL1567843,0.780702
4wiv,4lzs_ligand_similar_35,CHEMBL1403570,0.767241
4wiv,3p5o_ligand_similar_121,CHEMBL299538,0.676364
4wiv,3p5o_ligand_similar_201,CHEMBL1597108,0.641791
4wiv,3p5o_ligand_similar_30,CHEMBL277761,0.750943
4wiv,4lzs_ligand_similar_178,CHEMBL1306195,0.620155
4wiv,3u5j_ligand_similar_220,CHEMBL430333,0.717949
4wiv,3p5o_ligand_similar_36,CHEMBL132215,0.735178
4wiv,4lzs_ligand_similar_58,CHEMBL1510958,0.723577
4wiv,4lzs_ligand_similar_115,CHEMBL1460498,0.664179
4wiv,4lzs_ligand_similar_74,CHEMBL1419802,0.705357
4wiv,3p5o_ligand_similar_221,CHEMBL3974352,0.63354
4wiv,4lzs_ligand_similar_153,CHEMBL1333261,0.635714
4wiv,3p5o_ligand_similar_249,CHEMBL3770655,0.622699
4wiv,4lzs_ligand_similar_194,CHEMBL1502091,0.612403
4wiv,4lzs_ligand_similar_82,CHEMBL1343192,0.691729
4wiv,4ogj_ligand_similar_17,CHEMBL3904121,0.634286
4wiv,4ogj_ligand_similar_20,CHEMBL188381,0.63253
4wiv,3p5o_ligand_similar_108,CHEMBL338452,0.683594
4wiv,3p5o_ligand_similar_178,CHEMBL3770792,0.653125
4wiv,4lzs_ligand_similar_26,CHEMBL1588543,0.780702
4wiv,3p5o_ligand_similar_277,CHEMBL3769562,0.610759
4wiv,4lzs_ligand_similar_17,CHEMBL1586248,0.793103
4wiv,3p5o_ligand_similar_2,CHEMBL1232461,1
4wiv,4lzs_ligand_similar_179,CHEMBL1608233,0.619048
4wiv,4lzs_ligand_similar_86,CHEMBL1367158,0.686957
4wiv,4lzs_ligand_similar_157,CHEMBL1459396,0.632812
4wiv,4lzs_ligand_similar_192,CHEMBL1499851,0.612403
4wiv,3p5o_ligand_similar_139,CHEMBL16391,0.669145
4wiv,4lzs_ligand_similar_184,CHEMBL1543620,0.617188
4wiv,4lzs_ligand_similar_176,CHEMBL1431945,0.622047
4wiv,3p5o_ligand_similar_50,CHEMBL3893293,0.717532
4wiv,3p5o_ligand_similar_259,CHEMBL3769538,0.616822
4wiv,3p5o_ligand_similar_19,CHEMBL3769779,0.859375
4wiv,4lzs_ligand_similar_147,CHEMBL1533701,0.639344
4wiv,3p5o_ligand_similar_195,CHEMBL131398,0.643678
4wiv,3p5o_ligand_similar_171,CHEMBL433852,0.665385
4wiv,3p5o_ligand_similar_102,CHEMBL156438,0.686207
4wiv,4ogj_ligand_similar_23,CHEMBL547776,0.625
4wiv,3p5o_ligand_similar_57,CHEMBL17016,0.712177
4wiv,4lzs_ligand_similar_7,CHEMBL1716873,0.831776
4wiv,4lzs_ligand_similar_46,CHEMBL1483173,0.747899
4wiv,3u5j_ligand_similar_365,CHEMBL20701,0.604317
4wiv,4lzs_ligand_similar_209,CHEMBL3752905,0.603604
4wiv,4lzs_ligand_similar_34,CHEMBL1537167,0.767241
4wiv,4lzs_ligand_similar_91,CHEMBL1454852,0.684615
4wiv,4lzs_ligand_similar_156,CHEMBL2354766,0.632812
4wiv,4lzs_ligand_similar_103,CHEMBL1464529,0.674242
4wiv,4ogj_ligand_similar_14,CHEMBL3884240,0.642857
4wiv,4lzs_ligand_similar_4,CHEMBL3785707,0.851852
4wiv,4lzs_ligand_similar_50,CHEMBL1377399,0.741667
4wiv,3p5o_ligand_similar_163,CHEMBL1451229,0.658915
4wiv,3p5o_ligand_similar_215,CHEMBL16583,0.636364
4wiv,4lzs_ligand_similar_106,CHEMBL1303789,0.672414
4wiv,3p5o_ligand_similar_71,CHEMBL16228,0.70566
4wiv,4lzs_ligand_similar_142,CHEMBL1497512,0.647541
4wiv,3p5o_ligand_similar_151,CHEMBL339512,0.661538
4wiv,4lzs_ligand_similar_190,CHEMBL1558959,0.613636
4wiv,4lzs_ligand_similar_112,CHEMBL1903198,0.664179
4wiv,3u5j_ligand_similar_318,CHEMBL283113,0.632184
4wiv,3p5o_ligand_similar_255,CHEMBL3770440,0.61875
4wiv,3p5o_ligand_similar_16,CHEMBL3769577,0.876494
4wiv,4lzs_ligand_similar_141,CHEMBL1705400,0.647887
4wiv,4lzs_ligand_similar_81,CHEMBL1438383,0.692308
4wiv,3p5o_ligand_similar_209,CHEMBL434622,0.640449
4wiv,4lzs_ligand_similar_117,CHEMBL1359404,0.664179
4wiv,4lzs_ligand_similar_64,CHEMBL1506667,0.717742
4wiv,4ogj_ligand_similar_24,CHEMBL478402,0.625
4wiv,4lzs_ligand_similar_160,CHEMBL1346455,0.632
4wiv,3p5o_ligand_similar_18,CHEMBL3770568,0.866667
4wiv,4ogj_ligand_similar_4,CHEMBL1995703,0.717949
4wiv,3p5o_ligand_similar_174,CHEMBL16241,0.654676
4wiv,3p5o_ligand_similar_296,CHEMBL19991,0.604096
4wiv,3u5j_ligand_similar_353,CHEMBL52668,0.612403
4wiv,3p5o_ligand_similar_41,CHEMBL337478,0.728745
4wiv,3p5o_ligand_similar_88,CHEMBL16005,0.695167
4wiv,3p5o_ligand_similar_55,CHEMBL130793,0.712598
4wiv,3u5j_ligand_similar_189,CHEMBL3246757,0.741463
4wiv,3u5j_ligand_similar_253,CHEMBL131887,0.689516
4wiv,3p5o_ligand_similar_56,CHEMBL3908687,0.71246
4wiv,3u5j_ligand_similar_317,CHEMBL322701,0.632653
4wiv,3p5o_ligand_similar_282,CHEMBL2430896,0.609929
4wiv,3p5o_ligand_similar_256,CHEMBL2430893,0.618557
4wiv,4lzs_ligand_similar_210,CHEMBL1742165,0.603053
4wiv,4lzs_ligand_similar_172,CHEMBL1736609,0.623656
4wiv,3p5o_ligand_similar_241,CHEMBL2430886,0.626374
4wiv,3p5o_ligand_similar_65,CHEMBL278225,0.70751
4wiv,3p5o_ligand_similar_83,CHEMBL16778,0.698113
4wiv,3p5o_ligand_similar_20,CHEMBL3769953,0.83908
4wiv,4lzs_ligand_similar_159,CHEMBL1330948,0.632
4wiv,4ogj_ligand_similar_13,CHEMBL4077229,0.646667
4wiv,3p5o_ligand_similar_23,CHEMBL128244,0.809717
4wiv,3u5j_ligand_similar_225,CHEMBL2104070,0.712963
4wiv,4lzs_ligand_similar_67,CHEMBL3775048,0.706349
4wiv,4lzs_ligand_similar_77,CHEMBL1351781,0.700787
4wiv,4lzs_ligand_similar_83,CHEMBL1541969,0.689922
4wiv,3p5o_ligand_similar_37,CHEMBL128120,0.731707
4wiv,3p5o_ligand_similar_169,CHEMBL131300,0.656604
4wiv,4lzs_ligand_similar_146,CHEMBL1371281,0.642276
4wiv,3u5j_ligand_similar_289,CHEMBL2170385,0.662281
4wiv,3u5j_ligand_similar_193,CHEMBL172053,0.739535
4wiv,3u5j_ligand_similar_326,CHEMBL2170384,0.628099
4wiv,3u5j_ligand_similar_308,CHEMBL2170386,0.647303
4wiv,4lzs_ligand_similar_121,CHEMBL1454991,0.659259
4wiv,3p5o_ligand_similar_96,CHEMBL278247,0.689655
4wiv,3u5j_ligand_similar_312,CHEMBL20808,0.631579
4wiv,4lzs_ligand_similar_14,CHEMBL1465518,0.801802
4wiv,3p5o_ligand_similar_25,CHEMBL128490,0.797571
4wiv,4lzs_ligand_similar_213,CHEMBL1420646,0.603053
4wiv,3u5j_ligand_similar_256,CHEMBL519656,0.686099
4wiv,3u5j_ligand_similar_339,CHEMBL321824,0.620968
4wiv,3u5j_ligand_similar_351,CHEMBL2170378,0.612648
4wiv,3u5j_ligand_similar_247,CHEMBL655,0.696833
4wiv,3u5j_ligand_similar_320,CHEMBL2170377,0.631148
